card_id,benefit_seq,category,benefit_type,rate,is_selectable,icon_type,dt_class,summary,detail
2759,8,기타,적립,0.3%,N,,,"적립
[소비관리 보너스] ①계획소비 적립 (전월실적 30만원 이상)","소비관리 보너스 적립 서비스 소개
- 소비관리 보너스 적립 서비스는 ①계획소비 마이신한포인트 적립, ②즉시결제 0.3% 마이신한포인트 적립 총 두 가지 적립 서비스로 구성되어 있어요.
- 두 가지 적립 서비스를 매달 [소비 관리 보너스 적립 서비스 월 통합 적립 한도] 안에서 적립 받을 수 있어요.
- 이번 달 소비관리 보너스는 다음 달 25일에 적립해드려요.
- 계획소비, 즉시결제 순서대로 적립해드려요.
※ 서비스 제외 대상을 포함한 유의 사항 및 전월 이용 금액 관련 상세 기준은 ‘신한카드 처음 공통 유의사항’을 확인해 주시기 바랍니다.

[소비 관리 보너스 적립 서비스 월 통합 적립 한도]
전월 이용금액 월 통합 적립 한도
30만원 이상 50만원 미만 3천 포인트
50만원 이상 100만원 미만 6천 포인트
100만원 이상 1만 포인트

① 계획소비 마이신한포인트 적립
- 이번 달 목표 소비 금액 설정하면 5백 마이신한포인트 적립
- 이번 달 이용 금액이 설정한 목표 소비 금액 ±5만원 이내이면 5천 마이신한포인트 적립
  * 전월 이용금액이 30만원 이상 50만원 미만인 경우 최대 3천 마이신한포인트 적립
- 신용카드로 무한 소비가 두려울때 ‘계획 소비’ 하고 포인트도 받아요.

계획소비 적립 받는 방법
1. 목표 소비 금액 설정하기
-  매월 1일~5일, 이번 달 목표 소비 금액을 설정해주세요. (매월 1일~5일에만 설정할 수 있어요.)
- 목표 소비 금액은 신한카드 모바일 앱 또는 홈페이지 ‘마이> 내카드관리’에서 설정할 수 있어요.
-  목표 소비 금액은 최소 30만원부터 만원 단위로 설정 가능해요.
2. 목표 소비 금액 달성하기
-  이번 달 이용금액이 목표 소비 금액 대비 ± 5만원이면 ‘달성’이에요.
-  이번 달 이용금액 30만원 이상인 경우에만 ‘달성’ 가능해요.
  예시1) 목표 소비 금액 100만원, 이번 달 이용금액 ‘95만원~105만원’인 경우 ‘달성’
  예시2) 목표 소비 금액 30만원, 이번 달 이용금액 27만원인 경우 ‘미달성’
  예시3) 목표 소비 금액 32만원, 이번 달 이용금액 ‘30만원~37만원’인 경우 ‘달성’

※ 목표 소비 금액을 설정하지 않으면 계획 소비 적립 서비스는 제공되지 않습니다.
※ 이번 달 계획 소비 포인트는 계획 소비 설정 시점을 기준으로 다음 달 25일에 적립됩니다.
※ 계획 소비 달성 여부 확인 시점에 거래 취소 등으로 이용 금액이 목표 소비 금액 구간을 벗어난 경우 포인트가 적립되지 않습니다.
※ 포인트 지급 이후 매출 취소 등으로 인해 이용 금액이 지급 당시기준에 미달하게 되는 경우, 적립된 포인트는 회수됩니다.
※  이번 달 이용금액은 안내장 후면 [전월 이용금액 산정기준]에서 ‘전월 이용금액’으로 인정하는 대상과 동일한 기준으로 이번 달 거래에 대하여 인정됩니다.
※  계획소비 마이신한포인트 적립은 [소비관리 보너스 적립 서비스 월 통합 적립 한도] 내에서 마이신한포인트로 적립됩니다."
2759,9,기타,적립,0.3%,N,,,"적립
[소비관리 보너스] ②즉시결제 적립 (전월실적 30만원 이상)","소비관리 보너스 적립 서비스 소개
- 소비관리 보너스 적립 서비스는 ①계획소비 마이신한포인트 적립, ②즉시결제 0.3% 마이신한포인트 적립 총 두 가지 적립 서비스로 구성되어 있어요.
- 두 가지 적립 서비스를 매달 [소비 관리 보너스 적립 서비스 월 통합 적립 한도] 안에서 적립 받을 수 있어요.
- 이번 달 소비관리 보너스는 다음 달 25일에 적립해드려요.
- 계획소비, 즉시결제 순서대로 적립해드려요.
※ 서비스 제외 대상을 포함한 유의 사항 및 전월 이용 금액 관련 상세 기준은 ‘신한카드 처음 공통 유의사항’을 확인해 주시기 바랍니다.

[소비 관리 보너스 적립 서비스 월 통합 적립 한도]
전월 이용금액 월 통합 적립 한도
30만원 이상 50만원 미만 3천 포인트
50만원 이상 100만원 미만 6천 포인트
100만원 이상 1만 포인트

② 즉시결제 0.3% 마이신한포인트 적립
- 이번 달 일시불 이용금액을 이번 달 ‘즉시결제’하면, 결제금액의 0.3% 마이신한포인트 적립
- 신용카드도 ‘즉시결제’하면 체크카드처럼 이용할 수 있어요.

‘즉시결제’란?
- 카드값이 출금되는 날(결제일)이 되기 전에 이용금액의 전부 혹은 일부를 미리 납부하는 기능이에요.
- 신한카드 모바일앱, 홈페이지, 고객센터(1544-7000)에서 신청할 수 있어요.

즉시결제 적립 받는 방법
1. ‘신한카드 처음’으로
2. 이번달에
3. 일시불로 이용한 금액을
4. 이번 달에 즉시결제하면 0.3%를 마이신한포인트로 적립받을 수 있어요.
  예시) 1월에 ‘신한카드 처음’으로 이용한 금액은 1월 안에 ‘즉시결제’ 해야 포인트를 적립 받을 수 있어요.

※ 포인트 적립 제외 대상 거래는 즉시결제 적립 서비스가 제공되지 않습니다. 카드 이용 전 ‘신한카드 처음 공통 유의사항’의 포인트 적립 제외 대상을 확인해 주시기 바랍니다.
※ ‘금액별 즉시결제’는 신한카드에 먼저 접수된 거래 순서대로 즉시결제가 적용되며, ‘신한카드 처음’으로 이용한 거래가 ‘즉시결제’되지 않는 경우 포인트가 적립되지 않습니다.
※ 즉시결제는 신한카드에 접수되어야 가능합니다. 이번 달 이용금액이라고 하더라도 이번 달 내 신한카드에 접수되지 않은 경우 즉시결제가 제한될 수 있습니다.
※ 이번 달 즉시 결제 포인트는 이용 및 즉시 결제한 다음 달 25일에 적립됩니다. 
※ 즉시결제 0.3% 마이신한포인트 적립은 [소비관리 보너스 적립 서비스 월 통합 적립 한도] 내에서 마이신한포인트로 적립됩니다."
2759,10,기타,할인,5%,N,,,"유의사항
꼭 확인하세요!","서비스별 월 통합 적립 한도
전월 이용금액 (일시불+할부) 월 통합 적립한도
30만원 이상 50만원 미만 오늘도 5% 5천 포인트
일상 속 5% 5천 포인트
정기결제 최대 20% 5천 포인트
소비관리 보너스(계획소비/즉시결제) 3천 포인트
월 최대 적립 가능 혜택 1만 8천 포인트
50만원 이상 100만원 미만 오늘도 5% 1만 포인트
일상 속 5% 1만 포인트
정기결제 최대 20% 1만 포인트
소비관리 보너스(계획소비/즉시결제) 6천 포인트
월 최대 적립 가능 혜택 3만 6천 포인트
100만원 이상 오늘도 5% 2만 포인트
일상 속 5% 2만 포인트
정기결제 최대 20% 2만 포인트
소비관리 보너스(계획소비/즉시결제) 1만 포인트
월 최대 적립 가능 혜택 7만 포인트

신한카드 처음 적립 서비스 유의사항
- ‘신한카드 처음’의 모든 적립 서비스는 ‘신한카드 처음’의 전월(1일~말일) 이용금액에 따른 서비스별 월 통합 적립 한도 내에서 이번 달(1일~말일) 거래에 대하여 마이신한포인트로 적립됩니다.
- 소비관리 보너스 적립 서비스를 제외한 모든 적립 서비스는 매입 시점 확정되어 마이신한포인트로 적립됩니다.
- 이번 달 소비관리 보너스 적립 서비스(즉시결제, 계획소비 적립)는 다음 달 25일에 적립됩니다.
- 포인트 적립 서비스가 적용된 거래 건이 해당 월에 취소된 경우, 해당 취소 내역이 신한 카드로 접수된 이후 포인트 적립 한도 및 서비스 횟수가 복원되어 즉시 적립이 어려울 수 있습니다.
- 마이신한포인트 사용/소멸 등 기본정책은 포인트 운영기준을 따르며, 신한카드 홈페이지(www.shinhancard.com)에서 ‘포인트세부 운영기준’에서 확인 가능합니다.
- 온라인 결제가 제공되는 서비스의 경우 해당업체 사이트(앱)에 직접 접속하여 이용하는 경우에 한하여 서비스가 제공됩니다.
- 업종 기준으로 제공되는 서비스의 경우 신한카드 등록업종에 해당하는 경우에 한하여 서비스가 제공됩니다.
- 간편결제(Pay)로 결제 시 가맹점명이 간편결제명(네이버페이, 카카오페이 등)인 경우는 서비스 적용되지 않으니 유의하시기 바랍니다.
- 포인트 적립 제외 대상 : 단기카드대출(현금서비스), 장기카드대출(카드론), 연회비, 각종 수수료/이자(할부수수료, 연체이자 등), 기프트카드/선불카드 구매 · 충전금액, 상품권/선불전자지급수단 구매 · 충전금액, 국세, 지방세, 수도요금, 지방세외수입, 환경개선부담금, 4대보험(국민연금/고용보험/건강보험/산재보험), 도시가스, 전기요금, 아파트관리비, TV수신료, 유치원/초중고 납입금(스쿨뱅킹), 대학(원)등록금, 거래 취소금액, 무이자할부(슬림할부 등 부분 무이자 포함) 이용거래, ‘신한카드 처음’으로 신한카드 할인서비스(이벤트 포함)를 적용 받은 모든 거래(해당 거래금액 전체), 포인트 사용 거래 중 포인트 금액

전월 이용금액 산정기준
- 전월 이용금액은 ‘신한카드 처음’의 전월(1일~말일)의 거래 시점 이용금액 (일시불+할부)을 기준으로 반영됩니다.
- 해외 이용금액은 매입일자를 기준으로 반영됩니다.
- 교통카드 이용금액은 전전월 이용금액이 전월 이용금액에 반영됩니다. (단, 모바일 후불 교통카드 이용금액은 전월 이용금액이 반영됩니다.)
- ‘신한카드 처음’ 최초 신규 발급 회원*의 경우 카드 사용 등록월의 다음 달 말 (등록월+1개월)까지는 전월 이용금액 30만원 이상 50만원 미만 구간의 서비스가 적용됩니다. 단, 해당기간 중에라도 월 50만원 이상 이용할 경우 다음 달에 해당 이용금액 구간에 상응하는 서비스가 제공됩니다.
- ‘신한카드 처음’ 유효 기간 만기 또는 해지 후 재발급시에는 최초 신규 발급 회원에서 제외됩니다.
- 전월 이용금액 제외 대상: 단기카드대출(현금서비스), 장기카드대출(카드론), 연회비, 각종 수수료/이자(할부수수료, 연체이자 등), 기프트카드/선불카드 구매 · 충전금액, 상품권/선불전자지급수단 구매 · 충전금액, 국세, 지방세, 수도요금, 지방세외수입, 환경 개선 부담금, 4대보험(국민연금/고용보험/건강보험/산재보험), 도시가스, 전기요금, 아파트관리비, TV수신료, 유치원/초중고 납입금(스쿨뱅킹), 대학(원)등록금, 거래 취소금액"
51,1,푸드,할인,50%,N,,,스타벅스,50%할인
51,2,교통,할인,10%,N,,,대중교통,10%할인
51,3,기타,할인,,N,,,"CGV, 롯데시네마","5,000원할인"
51,4,기타,기타,,N,,,전월실적,30만원 이상
51,5,기타,할인,7%,N,,,"선택형
라이프스타일 패키지 선택","라이프스타일 패키지(옵션 패키지 중 택1)
서비스 안내
- 라이프스타일에 따른 옵션 패키지 선택 시 업종별 결제일할인(청구할인) 또는 빅포인트 적립
- 쇼핑 7% 결제일할인 및 1% 적립
- 커피 30% 또는 50% 결제일할인

옵션패키지
구분(택1) 커피 쇼핑
패키지1
스타벅스
50% 할인
오픈마켓
7% 할인
소셜커머스
1% 적립
트렌디숍
1% 적립
패키지2
스타벅스
50% 할인
소셜커머스
7% 할인
오픈마켓
1% 적립
트렌디숍
1% 적립
패키지3
스타벅스
50% 할인
트렌디숍
7% 할인
오픈마켓
1% 적립
소셜커머스
1% 적립
패키지4
커피전문점
30% 할인
오픈마켓
7% 할인
소셜커머스
1% 적립
트렌디숍
1% 적립
패키지5
커피전문점
30% 할인
소셜커머스
7% 할인
오픈마켓
1% 적립
트렌디숍
1% 적립
패키지6
커피전문점
30% 할인
트렌디숍
7% 할인
오픈마켓
1% 적립
소셜커머스
1% 적립

이용방법
- 삼성카드 앱을 통해 매월 옵션 패키지 변경 가능
· 변경 신청 다음 달 1일에 자동 반영

이용처
- 오픈마켓: G마켓, 옥션, 11번가 
- 소셜커머스: 쿠팡, 티몬, 위메프
- 트렌디숍: 편의점, 올리브영, 트렌디패션 (유니클로, 자라, H&M, 8SECONDS)
- 커피전문점: 스타벅스, 투썸플레이스, 카페베네, 탐앤탐스, 커피빈, 엔제리너스, 할리스, 파스쿠찌, 아티제, 폴바셋
 이용조건
- 한도조건
  * 할인 : 쇼핑 업종 월 5,000원, 커피 업종 월 10,000원
  * 적립 : 없음
- 실적조건
  * 할인 : 전월 일시불 및 할부 이용금액 30만원 이상 시 제공
  * 적립 : 없음

적립 제외 대상
- 법인공용카드, 무이자할부, 다이어트할부, 삼성카드 할인이 적용된 일시불 및 할부 이용금액, 고용/산재보험 및 장애인 고용부담금, 국세/지방세/공과금, 대학 등록금, 대중교통, 택시, 고속버스(차내 단말기 및 고속버스 앱 결제), 고속도로 통행요금, 모바일 티머니, 선불카드 충전(삼성유포인트카드, 삼성전자 멤버십 BLUE 삼성선불카드, 삼성올앳카드 등), 이마트 이클럽, 문자알림서비스, 스마트오토서비스 이용금액

유의사항
- 삼성카드 가맹점 업종 분류 기준에 의한 등록 가맹점에 한합니다.
- 해당 카드 이용 시 카드 혜택 외 삼성카드의 다른 할인 및 적립 혜택은 제공되지 않습니다.
- 할인이 적용된 이용금액에 대해서는 포인트가 적립되지 않습니다.
- 무이자할부 이용 시 할인 혜택은 적용되지 않습니다.
- 트렌디숍, 커피전문점, 스타벅스의 경우 오프라인 매장(가두매장) 결제건에 한하며, 백화점, 쇼핑몰 내 임대매장 결제건은 제외됩니다.
- 스타벅스의 경우 사이렌 오더 결제건도 할인 혜택이 적용되며, 상품권 구매 및 선불카드 충전건은 제외됩니다.
- 전월 이용금액 산정 시, 할인 혜택이 적용된 이용금액(할인금액이 포함된 총 금액), 국세/지방세/공과금, 아파트 관리비, 대학 등록금, 대중교통, 택시, 상품권 구매, 선불카드 충전건은 제외됩니다.
- 보너스클럽 이용 시 보너스포인트와 빅포인트 중 높은 적립률의 포인트가 적립됩니다.
- 빅포인트의 유효기간은 5년으로, 유효기간 만료 시 월 단위로 자동 소멸됩니다.
- 2014.4.30까지 적립된 빅포인트의 유효기간은 3년으로 적용됩니다."
51,6,교통,할인,10%,N,,,"대중교통
대중교통·택시 10% 결제일할인","서비스안내
대중교통·택시 10% 결제일할인(청구할인)

대상업종
- 대중교통 : 버스, 지하철(후불교통기능 선택 시 제공되며, 시외·고속버스 제외)
- 택시

이용조건
- 할인한도 : 통합 월 5,000원
- 전월 일시불 및 할부 이용금액 30만원 이상 시 제공
- 발급월+1개월까지는 전월 이용금액에 관계없이 제공

유의사항
- 정상적으로 삼성카드에 접수된 금액 중 순서대로 결제일할인(청구할인)이 적용됩니다.
- 실제 카드 이용일이 아닌 이용대금 명세서 상 기재된 이용일 기준으로 제공됩니다.
- 해당 카드 이용 시 카드 혜택 외 삼성카드의 다른 할인 및 적립 혜택은 제공되지 않습니다.
- 할인이 적용된 이용금액에 대해서는 포인트가 적립되지 않습니다.
- 무이자할부 이용 시 할인 혜택은 적용되지 않습니다.
- 전월 이용금액 산정 시, 할인 혜택이 적용된 이용금액(할인금액이 포함된 총 금액), 국세/지방세/공과금, 아파트 관리비, 대학 등록금, 대중교통, 택시, 상품권 구매, 선불카드 충전건은 제외됩니다."
51,7,통신,할인,10%,N,,,"통신
이동통신요금 10% 결제일할인","서비스안내
SKT·KT·LG U+ 이동통신요금 자동납부 시 10% 결제일할인(청구할인)

이용조건
- 할인한도 : 월 5,000원
- 전월 일시불 및 할부 이용금액 30만원 이상 시 제공
- 발급월+1개월까지는 전월 이용금액에 관계없이 제공(카드 자동납부 연결 필수)

유의사항
- 해당 카드 이용 시 카드 혜택 외 삼성카드의 다른 할인 및 적립 혜택은 제공되지 않습니다.
- 할인이 적용된 이용금액에 대해서는 포인트가 적립되지 않습니다.
- 무이자할부 이용 시 할인 혜택은 적용되지 않습니다.
- 결합상품요금, 휴대전화 단말기 구매금액 및 대리점 카드 결제건은 제외됩니다.
- 전월 이용금액 산정 시, 할인 혜택이 적용된 이용금액(할인금액이 포함된 총 금액), 국세/지방세/공과금, 아파트 관리비, 대학 등록금, 대중교통, 택시, 상품권 구매, 선불카드 충전건은 제외됩니다."
51,8,문화,할인,,N,,,"영화
CGV 및 롯데시네마 5,000원 결제일할인","서비스안내
CGV 및 롯데시네마 영화 티켓 10,000원 이상 결제 시 5,000원 결제일할인(청구할인)

이용조건
- 전월 일시불 및 할부 이용금액 30만원 이상 시 제공
- 발급월+1개월까지는 전월 이용금액에 관계없이 제공(연 12회 이용한도에 포함)
- 통합 일 1회, 월 2회, 연 12회 제공(연 기준 : 1.1~12.31)

유의사항
- 현장 결제, 공식 홈페이지 및 앱을 통한 온라인 예매 시 제공됩니다.
- 예매 대행 사이트 이용 시 할인은 적용되지 않습니다.
- 해당 카드 이용 시 카드 혜택 외 삼성카드의 다른 할인 및 적립 혜택은 제공되지 않습니다.
- 할인이 적용된 이용금액에 대해서는 포인트가 적립되지 않습니다. 
- 무이자할부 이용 시 할인 혜택은 적용되지 않습니다.
- 전월 이용금액에서 할인 혜택이 적용된 이용금액(할인금액이 포함된 총 금액), 국세/지방세/공과금, 아파트 관리비, 대학 등록금, 대중교통, 택시, 상품권 구매, 선불카드 충전건은 제외됩니다."
51,9,해외,할인,1.3%,N,,,"해외
해외 1.3% 적립","해외 1.3% 적립
- 전월 이용금액에 관계없이, 적립한도 없이 해외 가맹점 및 해외 직접구매 이용건 1.3% 빅포인트 적립
- 해외겸용카드에 한해 제공됩니다.
- 해외 이용 시 별도의 수수료가 부과됩니다.

적립 공통 기준
- 보너스클럽 이용 시 보너스포인트와 빅포인트 중 높은 적립률의 포인트가 적립됩니다.
- 적립된 빅포인트는 보너스포인트, 서비스포인트, 멤버십리워즈와 합산하여 사용하실 수 있습니다.
- 빅포인트의 유효기간은 5년으로, 유효기간 만료 시 월 단위로 자동 소멸됩니다.
- 삼성카드 빅포인트 적립 제외 대상
  * 법인공용카드, 무이자할부, 다이어트할부, 삼성카드 할인이 적용된 일시불 및 할부 이용금액, 고용/산재보험 및 장애인 고용부담금, 국세/지방세/공과금, 대학 등록금, 대중교통, 택시, 고속버스 (차내 단말기 및 고속버스 App 결제), 고속도로 통행요금, 모바일 티머니, 선불카드 충전(삼성유포인트카드, 삼성전자 멤버십 BLUE 삼성선불카드, 삼성올앳카드 등), 이마트 이클럽, 문자알림서비스, 스마트오토서비스 이용금액은 제외됩니다."
51,10,기타,할인,1%,N,,,"유의사항
꼭 확인하세요!","* 삼성카드 taptap O 발급 회원에게는 모바일·이메일 명세서가 기본으로 제공됩니다.
* 카드를 이용하는 경우 제공되는 포인트 및 할인혜택 등의 부가서비스는 카드 신규 출시 이후 다음 사유 중 어느 하나에 해당하는 경우 외에는 변경할 수 없습니다.(단, 회원의 권익을 증진하거나 부담을 완화하는 경우는 제외) 카드사가 부가서비스를 변경하는 경우에는 변경사유, 변경 내용 등을 다음에서 정하는 기간에 따라 서면교부, 우편 또는 전자우편, 전화 또는 팩스, 휴대폰 메시지 또는 이에 준하는 전자적 의사표시 중 2가지 이상의 방법으로 고지하여 드립니다.
①카드사의 휴업·파산·경영상의 위기 등에 따른 불가피한 경우 : 사유발생 즉시
②제휴업체의 휴업·파산·경영상의 위기로 인해 불가피하게 부가서비스를 축소·변경하는 경우로서 다른 제휴업체를 통해 동종의 유사한 부가서비스 제공이 불가한 경우 : 사유발생 즉시
③제휴업체가 카드사의 의사에 반하여 해당 부가서비스를 축소하거나 변경 시, 당초 부가서비스에 상응하는 다른 부가서비스를 제공하는 경우 : 사유발생 즉시
④부가서비스를 3년 이상 제공한 상태에서 해당 부가서비스로 인해 상품의 수익성이 현저히 낮아진 경우 : 부가서비스 변경일 6개월 전부터 매월

※ 해외겸용카드는 MASTER 브랜드로 발급됩니다.
※ 해외에서 카드 결제 시, 현지 통화가 아닌 원화로 결제하는 경우 해외원화결제서비스(DCC)수수료가 추가로 발생할 수 있으므로 유의하시기 바랍니다.
   - 해외원화결제서비스(DCC) 차단방법 : 홈페이지(PC) 또는 앱 → 전체메뉴 →고객센터 → 해외 이용 → 해외 이용 잠금 서비스
※ 해외 이용 시(해외 사이트 거래 포함) 미화(USD) 기준 거래미화금액에 접수일의 우리은행 최초 고시 전신환매도율을 적용한 후, 국제브랜드사가 부과하는 브랜드수수료(Mastercard 1%)와 삼성카드가 부과하는 해외이용수수료(0.2%)를 합산하여 원화로 청구됩니다.
 - 브랜드사수수료의 경우 국제브랜드사 정책에 따라 변경될 수 있습니다.
※ 해외 이용 시 청구금액 산출방법은 아래와 같습니다.
 - 해외 이용 시 청구금액 = (거래미화금액 × 전신환매도율①) + 브랜드사수수료② +해외이용수수료③
① 전신환매도율 : 접수일의 우리은행 최초 고시 전신환매도율
② 브랜드사수수료 = (거래미화금액 × 국제브랜드 이용 수수료율 1%) × 전신환매도율
③ 해외이용수수료 = (거래미화금액 × 해외서비스 수수료율 0.2%) × 전신환매도율

(공통) 할인기준
* 삼성카드 가맹점 업종 분류 기준에 의한 등록 가맹점에 한합니다.
* 할인이 적용된 이용금액에 대해서는 포인트가 적립되지 않습니다.
* 본 카드상품 이용 시 카드 혜택 외 삼성카드의 다른 할인 및 적립 혜택은 적용되지 않습니다.
* 무이자할부 이용 시 할인 혜택은 적용되지 않습니다.

(공통) 적립기준
* 삼성카드 가맹점 업종 분류 기준에 의한 등록 가맹점에 한합니다.
* 빅포인트의 유효기간은 5년으로, 유효기간 만료 시 월 단위로 자동 소멸됩니다.
* 삼성카드 빅포인트 적립 제외 대상
- 법인공용카드, 무이자할부, 다이어트할부, 삼성카드 할인이 적용된 일시불 및 할부 이용금액, 고용/산재보험 및 장애인 고용부담금, 국세/지방세/공과금, 대학 등록금, 대중교통, 택시, 고속버스(차내 단말기 및 고속버스 App 결제), 고속도로 통행요금, 모바일 티머니, 선불카드 충전(삼성유포인트카드, 삼성전자 멤버십 BLUE 삼성선불카드, 삼성올앳카드 등), 이마트 이클럽, 문자알림서비스, 스마트오토서비스 이용금액은 제외됩니다."
2330,1,기타,할인,10%,N,,,"아파트관리비, 공과금",10%할인
2330,2,교통,할인,10%,N,,,"교통, 통신, 배달앱",10%할인
2330,3,기타,할인,,N,,,스트리밍,"1,500원할인"
2330,4,기타,기타,,N,,,전월실적,50만원 이상
2330,5,기타,할인,10%,N,,,"공과금
[생활업종]아파트관리비 10% 할인","아파트관리비 10% 할인
- 아파트 관리비 자동납부 건만 혜택이 제공됩니다.
- 할인한도: 5,000원
- 지난달 1일 ~ 말일까지 50만원 이상(본인, 가족카드 합산) 이용 시 혜택이 제공됩니다.
- 2만원 이상 결제 건에 대해서 혜택이 제공됩니다."
2330,6,기타,할인,10%,N,,,"공과금
[생활업종]공과금(도시가스비, 전기료) 10% 할인","공과금(도시가스비, 전기료) 10% 할인
- 도시가스비, 전기료는 자동납부 건만 혜택이 제공됩니다.
- 할인한도: 5,000원
- 지난달 1일 ~ 말일까지 50만원 이상(본인, 가족카드 합산) 이용 시 혜택이 제공됩니다.
- 2만원 이상 결제 건에 대해서 혜택이 제공됩니다."
2330,7,교통,할인,10%,N,,,"대중교통
[생활업종]대중교통 10% 할인","대중교통 10% 할인
- 지하철, 시내버스 이용 건만 혜택이 제공되며 택시, 고속버스, 시외버스 이용금액은 혜택이 제공되지 않습니다.
- 할인한도: 5,000원
- 지난달 1일 ~ 말일까지 50만원 이상(본인, 가족카드 합산) 이용 시 혜택이 제공됩니다.
- 2만원 이상 결제 건에 대해서 혜택이 제공됩니다."
2330,8,통신,할인,10%,N,,,"통신
[생활업종]SKT, KT, LG U+ 10% 할인","SKT, KT, LG U+ 10% 할인
- 이동통신요금 자동납부 건만 혜택이 제공되며, 인터넷, TV 등과 결합상품 및 알뜰폰 이용금액은 혜택이 제공되지 않습니다.
- 할인한도: 5,000원
- 지난달 1일 ~ 말일까지 50만원 이상(본인, 가족카드 합산) 이용 시 혜택이 제공됩니다.
- 2만원 이상 결제 건에 대해서 혜택이 제공됩니다."
2330,9,기타,할인,10%,N,,,"배달앱
[생활업종]배달의 민족, 요기요, 쿠팡이츠 10% 할인","배달의 민족, 요기요, 쿠팡이츠 10% 할인
- 공식 앱을 통한 결제 시 혜택이 제공되며, 가맹점 직접 결제 건은 혜택이 제공되지 않습니다.
- 할인한도: 5,000원
- 지난달 1일 ~ 말일까지 50만원 이상(본인, 가족카드 합산) 이용 시 혜택이 제공됩니다.
- 2만원 이상 결제 건에 대해서 혜택이 제공됩니다."
2330,10,기타,할인,10%,N,,,"보험사
[생활업종]생명보험, 손해보험 10% 할인","생명보험, 손해보험 10% 할인
- 보험료 자동납부 건만 혜택이 제공되며, 모든 간편결제(카카오페이, 네이버페이, 페이코 등) 이용금액은 혜택이 제공되지 않습니다.
  *서비스 이용 전 보험사에 카드결제 가능 여부를 미리 확인하고 이용하시기 바랍니다.
- 할인한도: 5,000원
- 지난달 1일 ~ 말일까지 50만원 이상(본인, 가족카드 합산) 이용 시 혜택이 제공됩니다.
- 2만원 이상 결제 건에 대해서 혜택이 제공됩니다."
2330,11,기타,할인,10%,N,,,"학습지
[생활업종]학습지 10% 할인","학습지 10% 할인
- 오프라인 이용 건만 혜택이 제공되며, 일부 PG(결제대행) 업체를 통해 결제 시 혜택이 제공되지 않습니다.
- 할인한도: 5,000원
- 지난달 1일 ~ 말일까지 50만원 이상(본인, 가족카드 합산) 이용 시 혜택이 제공됩니다.
- 2만원 이상 결제 건에 대해서 혜택이 제공됩니다."
2330,12,기타,할인,,N,,,"디지털구독
[생활업종]넷플릭스, 유튜브, 왓챠, 멜론, 지니뮤직, 디즈니 플러스 1,500원 할인","넷플릭스, 유튜브, 왓챠, 멜론, 지니뮤직, 디즈니 플러스 1,500원 할인
- 서비스 대상 가맹점 공식 홈페이지 또는 앱을 통해 직접 신청한 정기결제(자동이체) 이용 건만 혜택이 제공되며, 1회성 일반구매 결제 및 통신요금 내 합산 청구, 앱마켓(구글플레이, 앱스토어 등) 결제와 같이 가맹점 구분이 불가한 경우에는 혜택이 제공되지 않습니다.
- 할인한도: 월 1회/ 1,500원 할인
- 지난달 1일 ~ 말일까지 50만원 이상(본인, 가족카드 합산) 이용 시 혜택이 제공됩니다.
- 스트리밍 할인은 건당 결제금액에 상관없이 혜택이 제공됩니다."
2330,13,기타,할인,,N,,,"무이자할부
국내 가맹점 2~3개월 무이자 할부","국내 가맹점 2~3개월 무이자 할부

제공 기준
- 국내 가맹점에서 5만원 이상 2~3개월 할부 결제 시 무이자 할부 혜택이 제공됩니다.
- 해외 및 일시불 이용 건을 할부로 전환하거나, 할부 개월 수 변경 시 무이자 할부 혜택이 제공되지 않습니다.
- 무이자 할부 혜택이 적용된 결제 건은 다른 결제일 할인 및 포인트 적립·혜택이 제공되지 않습니다.

무이자 할부 적용 제외 대상
- 국세, 지방세, 건강보험, 국민연금, 고용보험, 산재보험, 초·중·고교 납입금, 대학등록금, LH·SH 공사 공공임대료, 부동산 임대료, 장애인 고용부담금, 오토·스마트 캐시백 신청 이용금액, 기프트·선불카드 충전 및 구매, 포인트충전, 상품권(모바일 상품권 포함)구매, 택시, 고속버스, 고속도로 통행요금, 무승인전표(자판기, 터널통행료, 항공 기내 이용), 벌금, 과태료, 민원 발급 수수료, 관세납부, 인지세, 송달료, 단기카드대출(현금서비스), 장기카드대출(카드론), 연회비, 이자 및 각종 수수료"
